NmKGE_cmd,Log(CMD),Wet Threshold,Dry Threshold
400.4463742,2.602544366,2.535581621,2.847262721
400.8308773,2.602961169,2.535581621,2.847262721
386.9046946,2.587603999,2.535581621,2.847262721
381.6362956,2.581649672,2.535581621,2.847262721
382.6119853,2.58275857,2.535581621,2.847262721
383.7076273,2.584000432,2.535581621,2.847262721
384.6254442,2.585038011,2.535581621,2.847262721
385.5687405,2.586101817,2.535581621,2.847262721
385.8832661,2.586455946,2.535581621,2.847262721
386.0245216,2.586614893,2.535581621,2.847262721
386.2469568,2.586865071,2.535581621,2.847262721
386.205185,2.5868181,2.535581621,2.847262721
386.7040015,2.587378666,2.535581621,2.847262721
386.9380614,2.587641451,2.535581621,2.847262721
384.2614626,2.584626831,2.535581621,2.847262721
384.6084291,2.585018798,2.535581621,2.847262721
384.5004804,2.584896887,2.535581621,2.847262721
385.6333192,2.58617455,2.535581621,2.847262721
385.9505476,2.586531661,2.535581621,2.847262721
376.5252447,2.575794099,2.535581621,2.847262721
375.6559626,2.574790287,2.535581621,2.847262721
376.3552772,2.57559801,2.535581621,2.847262721
376.1003809,2.575303773,2.535581621,2.847262721
375.0753518,2.574118525,2.535581621,2.847262721
374.491189,2.573441604,2.535581621,2.847262721
374.7236228,2.573711072,2.535581621,2.847262721
374.2902026,2.573208459,2.535581621,2.847262721
372.5008697,2.571127291,2.535581621,2.847262721
371.6855995,2.570175735,2.535581621,2.847262721
371.2827879,2.569704816,2.535581621,2.847262721
371.6778095,2.570166633,2.535581621,2.847262721
371.0458605,2.569427591,2.535581621,2.847262721
370.8782886,2.56923141,2.535581621,2.847262721
371.3425949,2.569774768,2.535581621,2.847262721
372.5355893,2.571167768,2.535581621,2.847262721
373.5029539,2.572294041,2.535581621,2.847262721
374.22819,2.573136499,2.535581621,2.847262721
374.5092806,2.573462584,2.535581621,2.847262721
353.7287378,2.548670344,2.535581621,2.847262721
352.3402968,2.546962316,2.535581621,2.847262721
342.4056338,2.534540902,2.535581621,2.847262721
342.3620195,2.534485579,2.535581621,2.847262721
338.0647497,2.528999889,2.535581621,2.847262721
336.4977368,2.526982148,2.535581621,2.847262721
336.9072925,2.527510412,2.535581621,2.847262721
337.8036105,2.528664287,2.535581621,2.847262721
339.0603148,2.530276961,2.535581621,2.847262721
340.4273347,2.532024425,2.535581621,2.847262721
341.406252,2.53327147,2.535581621,2.847262721
342.0289029,2.534062807,2.535581621,2.847262721
343.4037382,2.535805018,2.535581621,2.847262721
344.7482151,2.537502026,2.535581621,2.847262721
345.2893246,2.538183151,2.535581621,2.847262721
340.4755171,2.532085888,2.535581621,2.847262721
338.1715314,2.529137044,2.535581621,2.847262721
338.3123381,2.529317837,2.535581621,2.847262721
338.9062845,2.530079622,2.535581621,2.847262721
339.6945952,2.531088637,2.535581621,2.847262721
340.7295444,2.532409793,2.535581621,2.847262721
341.6532552,2.533585563,2.535581621,2.847262721
342.9652211,2.535250082,2.535581621,2.847262721
343.7667941,2.536263924,2.535581621,2.847262721
344.5192856,2.537213538,2.535581621,2.847262721
345.3343564,2.538239787,2.535581621,2.847262721
344.6503603,2.537378737,2.535581621,2.847262721
346.1256757,2.539233817,2.535581621,2.847262721
347.1150219,2.540473409,2.535581621,2.847262721
343.5428161,2.535980871,2.535581621,2.847262721
343.2278269,2.535582491,2.535581621,2.847262721
344.5954094,2.537309488,2.535581621,2.847262721
346.2513281,2.539391448,2.535581621,2.847262721
347.6663512,2.54116266,2.535581621,2.847262721
348.520853,2.542228768,2.535581621,2.847262721
348.9751676,2.542794525,2.535581621,2.847262721
349.6307036,2.543609564,2.535581621,2.847262721
346.4114088,2.539592187,2.535581621,2.847262721
341.6672609,2.533603366,2.535581621,2.847262721
341.9773836,2.533997385,2.535581621,2.847262721
341.5913927,2.533506919,2.535581621,2.847262721
342.0508882,2.534090722,2.535581621,2.847262721
344.1236577,2.53671453,2.535581621,2.847262721
339.0311597,2.530239615,2.535581621,2.847262721
332.1012658,2.521270531,2.535581621,2.847262721
332.3686033,2.521619992,2.535581621,2.847262721
333.7942269,2.523478821,2.535581621,2.847262721
335.6185312,2.525845932,2.535581621,2.847262721
337.9372549,2.528836072,2.535581621,2.847262721
339.4466129,2.530771479,2.535581621,2.847262721
340.3129461,2.531878471,2.535581621,2.847262721
341.0183021,2.532777688,2.535581621,2.847262721
341.285156,2.533117399,2.535581621,2.847262721
342.7794009,2.535014715,2.535581621,2.847262721
345.1661481,2.538028196,2.535581621,2.847262721
348.0480099,2.541639155,2.535581621,2.847262721
351.1670762,2.545513792,2.535581621,2.847262721
347.4835046,2.540934193,2.535581621,2.847262721
346.2443394,2.539382682,2.535581621,2.847262721
346.9891075,2.540315842,2.535581621,2.847262721
347.9220819,2.541481993,2.535581621,2.847262721
350.6981247,2.544933444,2.535581621,2.847262721
353.8359213,2.54880192,2.535581621,2.847262721
356.2251912,2.551724628,2.535581621,2.847262721
354.0492232,2.549063646,2.535581621,2.847262721
353.6775087,2.548607443,2.535581621,2.847262721
356.3747608,2.551906939,2.535581621,2.847262721
358.1907755,2.554114397,2.535581621,2.847262721
359.5448226,2.555753039,2.535581621,2.847262721
361.0238492,2.557535892,2.535581621,2.847262721
359.895443,2.556176348,2.535581621,2.847262721
362.46113,2.55926144,2.535581621,2.847262721
364.7391274,2.561982355,2.535581621,2.847262721
367.4107896,2.565151906,2.535581621,2.847262721
370.8730161,2.569225236,2.535581621,2.847262721
373.6784531,2.572498056,2.535581621,2.847262721
376.3488135,2.575590551,2.535581621,2.847262721
379.2330338,2.57890616,2.535581621,2.847262721
382.7305333,2.582893111,2.535581621,2.847262721
382.7593165,2.58292577,2.535581621,2.847262721
360.6139609,2.557042536,2.535581621,2.847262721
362.4173476,2.559208978,2.535581621,2.847262721
365.00549,2.562299397,2.535581621,2.847262721
369.0371437,2.56707008,2.535581621,2.847262721
372.8456749,2.57152911,2.535581621,2.847262721
377.062717,2.576413593,2.535581621,2.847262721
382.5178703,2.582651729,2.535581621,2.847262721
379.5573452,2.5792774,2.535581621,2.847262721
363.8112137,2.560876081,2.535581621,2.847262721
365.5564583,2.562954461,2.535581621,2.847262721
365.723654,2.56315305,2.535581621,2.847262721
366.3852644,2.563937999,2.535581621,2.847262721
355.3627476,2.550671899,2.535581621,2.847262721
335.897614,2.526206919,2.535581621,2.847262721
335.6293918,2.525859986,2.535581621,2.847262721
336.9178132,2.527523973,2.535581621,2.847262721
340.5352137,2.532162028,2.535581621,2.847262721
344.6860848,2.537423751,2.535581621,2.847262721
347.5033531,2.540958999,2.535581621,2.847262721
351.1721045,2.54552001,2.535581621,2.847262721
355.4333064,2.550758122,2.535581621,2.847262721
359.839702,2.556109078,2.535581621,2.847262721
363.446712,2.560440744,2.535581621,2.847262721
366.5775361,2.564165848,2.535581621,2.847262721
370.0926721,2.568310486,2.535581621,2.847262721
373.7531387,2.572584848,2.535581621,2.847262721
378.6448802,2.578232089,2.535581621,2.847262721
382.4117127,2.582531186,2.535581621,2.847262721
386.4986002,2.587147925,2.535581621,2.847262721
390.293323,2.591391122,2.535581621,2.847262721
394.3323595,2.595862417,2.535581621,2.847262721
397.5504091,2.599392205,2.535581621,2.847262721
401.9481934,2.604170081,2.535581621,2.847262721
404.1656186,2.606559366,2.535581621,2.847262721
407.872199,2.610524104,2.535581621,2.847262721
410.0389586,2.612825122,2.535581621,2.847262721
413.6000458,2.616580578,2.535581621,2.847262721
417.4409789,2.62059508,2.535581621,2.847262721
421.2109559,2.624499659,2.535581621,2.847262721
411.3252542,2.614185375,2.535581621,2.847262721
394.4333193,2.595973594,2.535581621,2.847262721
398.4352785,2.600357785,2.535581621,2.847262721
402.0965299,2.604330325,2.535581621,2.847262721
405.9787516,2.608503304,2.535581621,2.847262721
410.2086451,2.613004809,2.535581621,2.847262721
414.3529538,2.617370439,2.535581621,2.847262721
417.5761986,2.620735736,2.535581621,2.847262721
421.1692634,2.624456669,2.535581621,2.847262721
424.8089489,2.628193657,2.535581621,2.847262721
427.3242912,2.630757581,2.535581621,2.847262721
430.1300836,2.633599819,2.535581621,2.847262721
432.4412977,2.635927162,2.535581621,2.847262721
436.3956065,2.63988037,2.535581621,2.847262721
439.9559199,2.643409166,2.535581621,2.847262721
443.8061498,2.647193316,2.535581621,2.847262721
447.7678042,2.651052863,2.535581621,2.847262721
452.5636877,2.655679705,2.535581621,2.847262721
458.7322312,2.661559255,2.535581621,2.847262721
462.8176148,2.66540988,2.535581621,2.847262721
463.7976974,2.666328588,2.535581621,2.847262721
459.4963355,2.662282052,2.535581621,2.847262721
465.0649191,2.667513581,2.535581621,2.847262721
469.0314954,2.671202006,2.535581621,2.847262721
472.0496643,2.673987693,2.535581621,2.847262721
476.4535065,2.678020528,2.535581621,2.847262721
481.240386,2.682362066,2.535581621,2.847262721
485.2649304,2.685978906,2.535581621,2.847262721
488.5302842,2.688891491,2.535581621,2.847262721
493.8057391,2.693556133,2.535581621,2.847262721
496.2954962,2.695740334,2.535581621,2.847262721
501.8455311,2.700570061,2.535581621,2.847262721
506.2628641,2.704376072,2.535581621,2.847262721
508.1646509,2.706004451,2.535581621,2.847262721
511.2735763,2.708653348,2.535581621,2.847262721
515.3533332,2.712105089,2.535581621,2.847262721
521.0295583,2.716862362,2.535581621,2.847262721
524.2353033,2.719526264,2.535581621,2.847262721
523.2107127,2.718676628,2.535581621,2.847262721
516.4273486,2.713009233,2.535581621,2.847262721
520.2152356,2.716183067,2.535581621,2.847262721
526.0890169,2.721059235,2.535581621,2.847262721
531.494405,2.725498697,2.535581621,2.847262721
535.5577314,2.728806293,2.535581621,2.847262721
538.6699595,2.731322756,2.535581621,2.847262721
543.7611715,2.735408193,2.535581621,2.847262721
548.8981838,2.739491794,2.535581621,2.847262721
540.3153721,2.732647323,2.535581621,2.847262721
534.8708392,2.728248921,2.535581621,2.847262721
534.2072292,2.727709761,2.535581621,2.847262721
538.2571166,2.730989781,2.535581621,2.847262721
544.0432622,2.735633436,2.535581621,2.847262721
550.1442674,2.740476592,2.535581621,2.847262721
554.7959337,2.744133269,2.535581621,2.847262721
560.1717909,2.748321235,2.535581621,2.847262721
566.6063862,2.753281465,2.535581621,2.847262721
572.9768612,2.758137084,2.535581621,2.847262721
579.2646221,2.762877005,2.535581621,2.847262721
586.5978597,2.768340474,2.535581621,2.847262721
594.3066156,2.774010565,2.535581621,2.847262721
600.6520712,2.778622979,2.535581621,2.847262721
607.3298285,2.783424612,2.535581621,2.847262721
613.8055236,2.788030792,2.535581621,2.847262721
618.9481099,2.791654241,2.535581621,2.847262721
623.462381,2.794810254,2.535581621,2.847262721
628.4837229,2.798294034,2.535581621,2.847262721
632.8393837,2.801293499,2.535581621,2.847262721
635.9258788,2.803406499,2.535581621,2.847262721
633.3623504,2.801652244,2.535581621,2.847262721
637.9742138,2.804803125,2.535581621,2.847262721
642.3814903,2.807793019,2.535581621,2.847262721
647.9643528,2.811551114,2.535581621,2.847262721
654.617984,2.815987932,2.535581621,2.847262721
656.5299769,2.817254561,2.535581621,2.847262721
660.2753854,2.819725107,2.535581621,2.847262721
663.9991807,2.822167544,2.535581621,2.847262721
668.4062961,2.825040532,2.535581621,2.847262721
671.872642,2.827286957,2.535581621,2.847262721
675.3310284,2.829516704,2.535581621,2.847262721
678.762784,2.831718022,2.535581621,2.847262721
682.0014709,2.833785311,2.535581621,2.847262721
664.1570029,2.822270756,2.535581621,2.847262721
662.0839559,2.820913064,2.535581621,2.847262721
654.2806941,2.815764106,2.535581621,2.847262721
657.8464429,2.818124531,2.535581621,2.847262721
662.4190696,2.821132826,2.535581621,2.847262721
665.1798961,2.822939115,2.535581621,2.847262721
656.8012505,2.817433971,2.535581621,2.847262721
659.2761812,2.819067386,2.535581621,2.847262721
662.142496,2.820951462,2.535581621,2.847262721
661.1930933,2.820328308,2.535581621,2.847262721
664.8823492,2.822744804,2.535581621,2.847262721
668.9698319,2.825406533,2.535581621,2.847262721
674.0430767,2.828687652,2.535581621,2.847262721
677.5212292,2.830922908,2.535581621,2.847262721
679.201971,2.831998938,2.535581621,2.847262721
678.3272669,2.831439275,2.535581621,2.847262721
680.9620475,2.833122908,2.535581621,2.847262721
682.0472902,2.833814488,2.535581621,2.847262721
684.6369857,2.835460357,2.535581621,2.847262721
683.6403537,2.83482769,2.535581621,2.847262721
686.1767969,2.836436028,2.535581621,2.847262721
688.9380377,2.838180164,2.535581621,2.847262721
691.6175942,2.839866033,2.535581621,2.847262721
694.667616,2.841777053,2.535581621,2.847262721
695.1602827,2.842084951,2.535581621,2.847262721
691.5448842,2.839820373,2.535581621,2.847262721
693.3895098,2.840977267,2.535581621,2.847262721
691.0849119,2.839531411,2.535581621,2.847262721
680.4445316,2.832792728,2.535581621,2.847262721
668.4041702,2.825039151,2.535581621,2.847262721
669.9772211,2.826060037,2.535581621,2.847262721
665.0357814,2.822845013,2.535581621,2.847262721
646.1062781,2.810303961,2.535581621,2.847262721
639.0985294,2.805567818,2.535581621,2.847262721
640.9040227,2.806792997,2.535581621,2.847262721
642.850106,2.80810972,2.535581621,2.847262721
645.8531126,2.810133757,2.535581621,2.847262721
648.8508238,2.81214486,2.535581621,2.847262721
652.9180858,2.814858699,2.535581621,2.847262721
656.2825375,2.817090849,2.535581621,2.847262721
660.0453943,2.819573805,2.535581621,2.847262721
662.540809,2.821212634,2.535581621,2.847262721
665.1211456,2.822900755,2.535581621,2.847262721
667.8559104,2.824682774,2.535581621,2.847262721
670.4534676,2.826368641,2.535581621,2.847262721
673.0868127,2.828071082,2.535581621,2.847262721
675.2851002,2.829487167,2.535581621,2.847262721
677.779959,2.831088723,2.535581621,2.847262721
679.9250624,2.83246105,2.535581621,2.847262721
680.9392856,2.833108391,2.535581621,2.847262721
683.1945553,2.834544397,2.535581621,2.847262721
685.0232369,2.835705304,2.535581621,2.847262721
686.9112793,2.836900648,2.535581621,2.847262721
687.689154,2.837392175,2.535581621,2.847262721
659.3410479,2.819110114,2.535581621,2.847262721
661.6485321,2.820627353,2.535581621,2.847262721
663.8215233,2.82205133,2.535581621,2.847262721
666.3403981,2.823696144,2.535581621,2.847262721
668.55739,2.825138694,2.535581621,2.847262721
670.9476716,2.82668865,2.535581621,2.847262721
671.1836724,2.826841383,2.535581621,2.847262721
665.7082601,2.823283946,2.535581621,2.847262721
667.7895988,2.82463965,2.535581621,2.847262721
668.8453271,2.825325697,2.535581621,2.847262721
670.5172415,2.82640995,2.535581621,2.847262721
672.5486417,2.8277237,2.535581621,2.847262721
673.8250858,2.828547175,2.535581621,2.847262721
675.1704511,2.829413427,2.535581621,2.847262721
676.5084805,2.830273245,2.535581621,2.847262721
677.4288471,2.830863686,2.535581621,2.847262721
675.4568292,2.829597597,2.535581621,2.847262721
676.7348677,2.830418553,2.535581621,2.847262721
678.1051132,2.831297019,2.535581621,2.847262721
679.6348909,2.832275666,2.535581621,2.847262721
681.3028869,2.833340229,2.535581621,2.847262721
682.7280458,2.834247744,2.535581621,2.847262721
683.8336709,2.834950481,2.535581621,2.847262721
685.6214484,2.836084395,2.535581621,2.847262721
686.737905,2.836791019,2.535581621,2.847262721
686.9982756,2.836955647,2.535581621,2.847262721
685.5603295,2.836045679,2.535581621,2.847262721
686.5145231,2.836649729,2.535581621,2.847262721
686.5062561,2.836644499,2.535581621,2.847262721
686.9105259,2.836900171,2.535581621,2.847262721
688.0979724,2.837650278,2.535581621,2.847262721
684.0076846,2.835060981,2.535581621,2.847262721
684.5249321,2.835389271,2.535581621,2.847262721
685.5013176,2.836008294,2.535581621,2.847262721
686.4658439,2.836618933,2.535581621,2.847262721
687.9833896,2.837577953,2.535581621,2.847262721
689.9133435,2.838794545,2.535581621,2.847262721
691.7531882,2.839951169,2.535581621,2.847262721
692.7928506,2.840603397,2.535581621,2.847262721
691.1323836,2.839561243,2.535581621,2.847262721
691.709001,2.839923427,2.535581621,2.847262721
692.7966806,2.840605798,2.535581621,2.847262721
694.2941404,2.8415435,2.535581621,2.847262721
695.6913865,2.842416626,2.535581621,2.847262721
697.2080345,2.843362383,2.535581621,2.847262721
698.386525,2.844095851,2.535581621,2.847262721
699.0136163,2.844485636,2.535581621,2.847262721
700.02079,2.845110938,2.535581621,2.847262721
701.1168563,2.845790409,2.535581621,2.847262721
702.569921,2.846689552,2.535581621,2.847262721
703.8513354,2.847480939,2.535581621,2.847262721
704.5472086,2.847910099,2.535581621,2.847262721
698.7431743,2.844317579,2.535581621,2.847262721
688.9797935,2.838206485,2.535581621,2.847262721
687.5405168,2.837298296,2.535581621,2.847262721
682.4426128,2.834066137,2.535581621,2.847262721
682.5977696,2.834164865,2.535581621,2.847262721
683.2278935,2.834565589,2.535581621,2.847262721
683.4886039,2.834731278,2.535581621,2.847262721
683.857625,2.834965694,2.535581621,2.847262721
684.1904463,2.835177006,2.535581621,2.847262721
684.5127168,2.835381521,2.535581621,2.847262721
682.9197692,2.834369685,2.535581621,2.847262721
683.5549929,2.83477346,2.535581621,2.847262721
684.9338185,2.83564861,2.535581621,2.847262721
686.3315736,2.836533978,2.535581621,2.847262721
687.0307171,2.836976155,2.535581621,2.847262721
687.3399277,2.837171573,2.535581621,2.847262721
688.0765112,2.837636733,2.535581621,2.847262721
687.0150149,2.836966229,2.535581621,2.847262721
683.952172,2.835025733,2.535581621,2.847262721
670.6418296,2.826490638,2.535581621,2.847262721
645.9396156,2.810191921,2.535581621,2.847262721
646.9851502,2.810894313,2.535581621,2.847262721
648.3752611,2.811826436,2.535581621,2.847262721
648.9631414,2.812220031,2.535581621,2.847262721
649.2935823,2.81244111,2.535581621,2.847262721
649.6830933,2.812701565,2.535581621,2.847262721
650.0634286,2.812955734,2.535581621,2.847262721
650.778243,2.813433025,2.535581621,2.847262721
651.091343,2.813641921,2.535581621,2.847262721
651.8952552,2.81417782,2.535581621,2.847262721
652.0605862,2.81428795,2.535581621,2.847262721
640.7185172,2.806667276,2.535581621,2.847262721
637.7066323,2.804620934,2.535581621,2.847262721
637.1242523,2.804224137,2.535581621,2.847262721
637.639337,2.804575102,2.535581621,2.847262721
637.9871019,2.804811899,2.535581621,2.847262721
638.3917845,2.805087289,2.535581621,2.847262721
637.7579246,2.804655864,2.535581621,2.847262721
636.5327452,2.80382075,2.535581621,2.847262721
637.323563,2.804359975,2.535581621,2.847262721
637.9218285,2.804767463,2.535581621,2.847262721
638.3032048,2.805027025,2.535581621,2.847262721
627.0348189,2.797291658,2.535581621,2.847262721
600.9407005,2.778831619,2.535581621,2.847262721
601.7108692,2.779387857,2.535581621,2.847262721
602.1651468,2.779715615,2.535581621,2.847262721
602.6181277,2.780042192,2.535581621,2.847262721
602.0605682,2.779640184,2.535581621,2.847262721
602.4768047,2.779940331,2.535581621,2.847262721
602.9080268,2.780251066,2.535581621,2.847262721
603.6430506,2.780780205,2.535581621,2.847262721
604.9793845,2.781740576,2.535581621,2.847262721
605.2858215,2.781960501,2.535581621,2.847262721
600.2960182,2.778365463,2.535581621,2.847262721
600.6509601,2.778622176,2.535581621,2.847262721
598.7441902,2.777241312,2.535581621,2.847262721
599.038736,2.777454906,2.535581621,2.847262721
599.8489418,2.778041897,2.535581621,2.847262721
600.4037343,2.778443385,2.535581621,2.847262721
600.7739394,2.778711085,2.535581621,2.847262721
601.4178622,2.779176323,2.535581621,2.847262721
601.9954341,2.779593197,2.535581621,2.847262721
599.7924985,2.77800103,2.535581621,2.847262721
589.830785,2.770727436,2.535581621,2.847262721
582.9429606,2.765626062,2.535581621,2.847262721
577.6619461,2.761673759,2.535581621,2.847262721
574.2070639,2.759068531,2.535581621,2.847262721
556.5179797,2.7454792,2.535581621,2.847262721
549.2982646,2.739808227,2.535581621,2.847262721
532.5578634,2.726366802,2.535581621,2.847262721
532.3959027,2.726234705,2.535581621,2.847262721
532.445062,2.726274804,2.535581621,2.847262721
534.2313881,2.727729401,2.535581621,2.847262721
535.538678,2.728790842,2.535581621,2.847262721
537.3468998,2.730254748,2.535581621,2.847262721
538.9631706,2.731559089,2.535581621,2.847262721
540.0875329,2.732464152,2.535581621,2.847262721
540.7067821,2.732961817,2.535581621,2.847262721
533.1805165,2.726874271,2.535581621,2.847262721
534.314449,2.727796919,2.535581621,2.847262721
535.5737512,2.728819284,2.535581621,2.847262721
536.5162796,2.729582904,2.535581621,2.847262721
536.882503,2.729879251,2.535581621,2.847262721
533.078695,2.726791326,2.535581621,2.847262721
530.7270084,2.724871189,2.535581621,2.847262721
524.2001579,2.719497147,2.535581621,2.847262721
520.2492088,2.716211428,2.535581621,2.847262721
519.0251586,2.71518841,2.535581621,2.847262721
519.5286881,2.715609534,2.535581621,2.847262721
521.0334433,2.7168656,2.535581621,2.847262721
523.2116218,2.718677382,2.535581621,2.847262721
511.5525117,2.708890221,2.535581621,2.847262721
508.8324917,2.706574836,2.535581621,2.847262721
510.1854119,2.707728036,2.535581621,2.847262721
502.2912053,2.700955574,2.535581621,2.847262721
504.5872612,2.702936282,2.535581621,2.847262721
500.3459747,2.69927041,2.535581621,2.847262721
501.3157284,2.70011133,2.535581621,2.847262721
497.9911181,2.697221597,2.535581621,2.847262721
494.9875643,2.694594288,2.535581621,2.847262721
494.5935368,2.694248437,2.535581621,2.847262721
493.1680462,2.69299493,2.535581621,2.847262721
488.7330644,2.689071721,2.535581621,2.847262721
488.9202557,2.68923803,2.535581621,2.847262721
490.7183604,2.690832308,2.535581621,2.847262721
492.4914458,2.692398692,2.535581621,2.847262721
494.5746059,2.694231814,2.535581621,2.847262721
496.3914408,2.695824284,2.535581621,2.847262721
497.6914466,2.696960177,2.535581621,2.847262721
490.6419091,2.690764642,2.535581621,2.847262721
492.4565818,2.692367946,2.535581621,2.847262721
495.4623097,2.695010623,2.535581621,2.847262721
498.755417,2.697887626,2.535581621,2.847262721
501.7070048,2.700450165,2.535581621,2.847262721
504.4042985,2.702778779,2.535581621,2.847262721
506.434549,2.704523326,2.535581621,2.847262721
508.432671,2.70623345,2.535581621,2.847262721
510.2872399,2.707814709,2.535581621,2.847262721
513.0353924,2.710147326,2.535581621,2.847262721
516.0821353,2.712718826,2.535581621,2.847262721
518.3466706,2.714620313,2.535581621,2.847262721
520.4009833,2.716338108,2.535581621,2.847262721
522.1098116,2.717761855,2.535581621,2.847262721
523.6652017,2.719053715,2.535581621,2.847262721
507.2061905,2.705184546,2.535581621,2.847262721
509.3500187,2.707016326,2.535581621,2.847262721
509.9033132,2.707487834,2.535581621,2.847262721
461.1196294,2.66381361,2.535581621,2.847262721
446.0701991,2.64940321,2.535581621,2.847262721
440.7441487,2.644186555,2.535581621,2.847262721
439.7763734,2.643231894,2.535581621,2.847262721
440.6923632,2.644135525,2.535581621,2.847262721
442.6936871,2.646103329,2.535581621,2.847262721
445.52041,2.648867605,2.535581621,2.847262721
449.7043138,2.652927054,2.535581621,2.847262721
452.9596872,2.656059552,2.535581621,2.847262721
453.079519,2.656174431,2.535581621,2.847262721
456.4913163,2.65943252,2.535581621,2.847262721
459.2017348,2.66200352,2.535581621,2.847262721
462.1155886,2.664750619,2.535581621,2.847262721
465.3190094,2.667750795,2.535581621,2.847262721
467.6280263,2.669900532,2.535581621,2.847262721
461.2941978,2.663977992,2.535581621,2.847262721
457.2482125,2.660152016,2.535581621,2.847262721
460.9016441,2.663608257,2.535581621,2.847262721
463.8643157,2.666390964,2.535581621,2.847262721
468.0149133,2.670259692,2.535581621,2.847262721
471.1339796,2.673144428,2.535581621,2.847262721
474.2531827,2.676010254,2.535581621,2.847262721
478.886392,2.680232496,2.535581621,2.847262721
484.0463728,2.68488697,2.535581621,2.847262721
485.429736,2.686126376,2.535581621,2.847262721
489.872799,2.690083325,2.535581621,2.847262721
494.5287034,2.694191504,2.535581621,2.847262721
493.6285097,2.693400235,2.535581621,2.847262721
496.6653322,2.696063847,2.535581621,2.847262721
500.4426919,2.699354351,2.535581621,2.847262721
503.7591778,2.702222972,2.535581621,2.847262721
507.6996317,2.705606848,2.535581621,2.847262721
512.5835804,2.70976469,2.535581621,2.847262721
517.6380155,2.714026164,2.535581621,2.847262721
522.9154363,2.718431462,2.535581621,2.847262721
521.9200777,2.717604004,2.535581621,2.847262721
511.3382669,2.708708295,2.535581621,2.847262721
513.971016,2.710938629,2.535581621,2.847262721
517.650076,2.714036282,2.535581621,2.847262721
520.9419529,2.716789334,2.535581621,2.847262721
524.455585,2.719708715,2.535581621,2.847262721
527.4108641,2.722149072,2.535581621,2.847262721
529.9144296,2.724205746,2.535581621,2.847262721
534.2032483,2.727706525,2.535581621,2.847262721
538.0932629,2.730857555,2.535581621,2.847262721
542.5034866,2.734402534,2.535581621,2.847262721
547.7871963,2.738611877,2.535581621,2.847262721
552.9464935,2.742683108,2.535581621,2.847262721
556.8306294,2.745723116,2.535581621,2.847262721
562.2306855,2.749914545,2.535581621,2.847262721
567.5046884,2.753969454,2.535581621,2.847262721
572.6492202,2.757888674,2.535581621,2.847262721
576.4397047,2.760753887,2.535581621,2.847262721
573.6734698,2.758664766,2.535581621,2.847262721
575.0612392,2.759714096,2.535581621,2.847262721
553.0623011,2.742774056,2.535581621,2.847262721
527.160499,2.72194286,2.535581621,2.847262721
528.8047643,2.723295359,2.535581621,2.847262721
532.0886419,2.725983988,2.535581621,2.847262721
535.5131345,2.728770127,2.535581621,2.847262721
529.7698577,2.724087245,2.535581621,2.847262721
532.6730134,2.726460695,2.535581621,2.847262721
537.0964953,2.730052318,2.535581621,2.847262721
541.1943201,2.73335323,2.535581621,2.847262721
546.0144534,2.737204139,2.535581621,2.847262721
549.7137476,2.740136598,2.535581621,2.847262721
553.3334724,2.742986942,2.535581621,2.847262721
557.951096,2.746596135,2.535581621,2.847262721
561.2477581,2.749154619,2.535581621,2.847262721
564.3819519,2.751573117,2.535581621,2.847262721
569.5583387,2.755538215,2.535581621,2.847262721
574.7791586,2.759501012,2.535581621,2.847262721
579.4991835,2.763052828,2.535581621,2.847262721
582.7988889,2.765518715,2.535581621,2.847262721
587.0381195,2.768666303,2.535581621,2.847262721
591.0879694,2.77165212,2.535581621,2.847262721
595.7024516,2.775029387,2.535581621,2.847262721
601.3721167,2.779143288,2.535581621,2.847262721
606.5936627,2.782897869,2.535581621,2.847262721
600.1392015,2.778251996,2.535581621,2.847262721
593.9673384,2.773762564,2.535581621,2.847262721
598.1175518,2.776786547,2.535581621,2.847262721
602.6020216,2.780030584,2.535581621,2.847262721
606.0435799,2.782503855,2.535581621,2.847262721
609.762483,2.7851607,2.535581621,2.847262721
613.7195606,2.787969965,2.535581621,2.847262721
617.9052004,2.79092185,2.535581621,2.847262721
622.9116367,2.794426444,2.535581621,2.847262721
626.4921664,2.796915645,2.535581621,2.847262721
629.6658226,2.799110121,2.535581621,2.847262721
628.511363,2.798313134,2.535581621,2.847262721
632.5941913,2.8011252,2.535581621,2.847262721
636.3443007,2.803692159,2.535581621,2.847262721
640.8663921,2.806767497,2.535581621,2.847262721
647.3130081,2.811114335,2.535581621,2.847262721
651.8108522,2.814121587,2.535581621,2.847262721
656.0279116,2.816922317,2.535581621,2.847262721
658.2177666,2.818369601,2.535581621,2.847262721
658.5658457,2.818599204,2.535581621,2.847262721
660.092364,2.819604709,2.535581621,2.847262721
663.3582063,2.821748106,2.535581621,2.847262721
663.6118525,2.821914134,2.535581621,2.847262721
668.2280247,2.824924685,2.535581621,2.847262721
673.7414645,2.828493276,2.535581621,2.847262721
677.7632088,2.83107799,2.535581621,2.847262721
682.1251733,2.833864077,2.535581621,2.847262721
684.083022,2.835108812,2.535581621,2.847262721
686.9251181,2.836909397,2.535581621,2.847262721
689.8839291,2.838776028,2.535581621,2.847262721
694.0853121,2.841412854,2.535581621,2.847262721
697.861871,2.84376947,2.535581621,2.847262721
701.4304962,2.845984644,2.535581621,2.847262721
704.4619857,2.847857563,2.535581621,2.847262721
